domain,query,expected_answer_text,generated_answer,expected_document_id,expected_chunk_id,top_source_title,top_document_id,top_chunk_id,source_match_at_3,chunk_match_at_3,prompt_tokens,completion_tokens,total_tokens,retriever_query_tokens,reranker_input_tokens,context_tokens,pipeline_total_tokens,tokens_are_estimated,correctness_score,correctness_reason,faithfulness_score,faithfulness_reason,relevancy_score,relevancy_reason,diagnosis,diagnosis_recommendation,latency_seconds
opening_hours,What are the arrangements for public libraries if a Tropical Cyclone Warning Signal is issued during library opening hours?,Libraries will be closed,"If a Tropical Cyclone Warning Signal is issued during library opening hours, libraries will be closed.",ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c2:1471f79c92601b40,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c0:92987e0d6dd9e147,True,True,1214,19,1233,21,4096,1126,5350,False,5.0,"The generated answer is fully relevant and correct, accurately reflecting the reference answer while providing a complete sentence that directly addresses the user's query.",1.0,YES,1.0,YES,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",0.8924
general,Under what condition will libraries remain closed if the signal is cancelled or lowered to Signal No.3 or below?,if the signal is cancelled or lowered to Signal No.3 or below less than 3 hours before the normal closing time,Libraries will remain closed if the signal is cancelled or lowered to Signal No.3 or below less than 3 hours before the normal closing time.,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c3:7f5c3dc12b8e8a32,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c3:7f5c3dc12b8e8a32,True,True,1352,30,1382,22,2928,1263,4332,False,5.0,"The generated answer is identical to the reference answer, providing the exact condition required and fully addressing the user's query with no errors or omissions.",1.0,YES,1.0,YES,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",1.6377
opening_hours,Under what specific conditions will mobile library service remain suspended on a day if the Tropical Cyclone Warning Signal No.8 is cancelled or lowered to Signal No.3 or below at or after 10 a.m.?,mobile library service will remain suspended on that day,"If the Tropical Cyclone Signal No.8 is cancelled or lowered to Signal No.3 or below at or after 10 a.m., mobile library service will remain suspended on that day.",ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s3:c0:524ec395c8b2c6e3,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s3:c0:524ec395c8b2c6e3,True,True,2200,39,2239,43,3113,2090,5395,False,5.0,"The generated answer is fully relevant and correct, accurately restating the condition and the outcome as described in the reference answer without any errors or omissions.",1.0,YES,1.0,YES,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",2.1436
general,Where can one find the text of the Law of the People's Republic of China on Safeguarding National Security in the Hong Kong Special Administrative Region?,Hong Kong e-Legislation website,"Based on the retrieved context, the text of the Law of the People's Republic of China on Safeguarding National Security in the Hong Kong Special Administrative Region can be found on the following websites:

*   The Hong Kong e-Legislation website
*   The Information Services Department website",efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s17:c0:9908770df93b2393,Hong Kong Public Libraries - National Security Education Resources,efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s27:c0:6639be64a65790fa,True,False,339,58,397,30,1177,242,1604,False,4.0,"The generated answer is relevant and correct, providing the primary source (Hong Kong e-Legislation) mentioned in the reference answer, along with an additional valid source. It is slightly less concise than the reference answer but offers more helpful information without errors.",1.0,YES,1.0,YES,reranker_problem,Expected chunk was retrieved but removed after reranking. Inspect reranker scores or increase RERANK_TOP_N.,1.8128
general,What is the purpose of National Security Education Day?,"raising public awareness of national security, creating a positive atmosphere of safeguarding national security, enhancing the capacity to fend off national security risks, deepening public understanding of the Constitution, the Basic Law and national security, and fostering a sense of national identity","The purpose of National Security Education Day is to raise public awareness of national security, create a positive atmosphere of safeguarding national security, enhance the capacity to fend off national security risks, deepen public understanding of the Constitution, the Basic Law and national security, and foster a sense of national identity.",efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s1:c0:fd976dd55b826ce5,Hong Kong Public Libraries - National Security Education Resources,efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s1:c0:fd976dd55b826ce5,True,True,242,58,300,10,400,165,710,False,5.0,"The generated answer is identical in meaning and content to the reference answer, fully addressing the user's query with accurate and comprehensive information.",1.0,YES,1.0,YES,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",1.5534
hkcl_information,Where can hardcopies of the Catalogue be accessed for public reference?,the reference libraries of the Hong Kong Central Library and City Hall Public Library,I don't have that information in my knowledge base.,fb314c49-7d68-46b1-a3a2-ffcea9a0da3d,fb314c49-7d68-46b1-a3a2-ffcea9a0da3d:v1:s0:c0:6a8ae5f865bb2a57,Hong Kong Public Libraries - Library Catalogue,1cad770b-dfea-4de2-abc0-23e1fed42052,1cad770b-dfea-4de2-abc0-23e1fed42052:v1:s0:c0:8931e80cc536fa94,False,False,918,11,929,14,2394,837,3337,False,1.0,"The generated answer is not relevant because it fails to provide the requested information, instead claiming a lack of knowledge. The user asked for specific locations, and the model's refusal to answer makes the response unhelpful and effectively non-responsive to the query.",0.0,NO,0.0,NO,retrieval_problem,"Expected document was not retrieved by PGVector. Check embeddings, query wording, ingestion, or increase SIMILARITY_TOP_K.",1.4114
events,What is the title of the reading experiential workshop included in the Chinese Culture Festival 2026 Library Tie-in Activities?,Reading x Sound Experiential Workshops - Opening a Reading Blind Box,"The title of the reading experiential workshop included in the Chinese Culture Festival 2026 Library Tie-in Activities is ""Reading x Sound Experiential Workshops - Opening a Reading Blind Box"".",fcdc6b02-28d1-4f70-8fea-06fa020a0eae,fcdc6b02-28d1-4f70-8fea-06fa020a0eae:v1:s0:c1:06c9b00d99ab30c0,Hong Kong Public Libraries - Summer Library Festival 2026,fcdc6b02-28d1-4f70-8fea-06fa020a0eae,fcdc6b02-28d1-4f70-8fea-06fa020a0eae:v1:s0:c1:06c9b00d99ab30c0,True,True,476,40,516,27,1180,382,1723,False,5.0,"The generated answer is fully relevant and provides the exact same correct information as the reference answer, clearly stating the title of the workshop.",1.0,YES,1.0,YES,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",1.5389
account_password,What is the required frequency for readers to change their online passwords after the new strong password measure was implemented on 7 June 2022?,every 180 days,"After the implementation of the new strong password measure on 7 June 2022, readers are required to change their ""online passwords"" every 180 days when they log into their accounts.",fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c1:069a7b28321b8b82,Hong Kong Public Libraries - Frequently Asked Questions,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c5:40513bbf7bf3f8a4,True,True,1449,42,1491,30,2635,1352,4156,False,5.0,"The generated answer is fully relevant and correct. It accurately reflects the reference answer (""every 180 days"") while providing necessary context about the implementation date and the action required (changing passwords upon login). The response is clear, complete, and directly addresses the user's query.",1.0,YES,1.0,YES,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",2.2759
account_password,What steps must a reader take if they have forgotten their email address or have not registered any email address to reset their password?,They must go to the nearby libraries in person to reset the password.,"If readers have forgotten their email addresses or have not registered any email address, they must go to the nearby libraries in person to reset the password. They need to submit a completed ""Reporting Loss/Replacement of Library Card or Change of Personal Particulars Form"" (Form No.: LCS 111) to a nearby library in person. Library staff can then help readers reset passwords to system default passwords (i.e., the last 4 digits of the registered phone number). Readers have to log into the online account by using the default password, and they will then be required to change the password according to the new guidelines on strong passwords before gaining access to the account.",fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c2:c993f8874171180a,HKPL FAQ,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c2:b7ceb0abd70611a5,True,True,1241,135,1376,25,2246,1149,3647,False,5.0,"The generated answer is highly relevant and fully correct. It not only confirms the core action (going to the library in person) found in the reference answer but also provides valuable additional details regarding the specific form required (LCS 111), the process for resetting the password (using the last 4 digits of the phone number), and the subsequent steps for the user to secure their account. This makes the answer more comprehensive and helpful than the reference answer without introducing any errors.",1.0,YES,1.0,YES,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",3.6229
account_password,What are the two methods readers may consider to simplify the account login procedures without memorising the online passwords?,"Readers may consider the following two methods: using 'iAM Smart' to log into the HKPL online account instead of entering the library account number and online password, or seeking help from library staff to reset the password to the system default (last 4 digits of the registered phone number) and then changing it according to new guidelines.","Readers may consider the following two methods to simplify the account login procedures without memorising the ""online passwords"":

1. **""iAM Smart""**: To log into the HKPL online account through ""iAM Smart"" instead of entering the library account number and ""online password"".
2. **""My Library"" mobile app**: After readers enable the ""auto login"" function, their ""online passwords"" will be stored in the mobile app, and there will be no need to enter their passwords again in future.",fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c3:17f0ee746d74e5c6,Hong Kong Public Libraries - Frequently Asked Questions,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c4:04d98e0a273046f8,True,True,1378,104,1482,21,2775,1290,4278,False,2.0,"The generated answer is relevant but contains a significant factual error in the second method. The reference answer correctly identifies the second method as seeking help from library staff to reset the password to the system default (last 4 digits of the registered phone number). The generated answer incorrectly suggests using the ""My Library"" mobile app with an ""auto login"" function to store passwords, which contradicts the goal of *not* memorizing passwords and does not align with the provided reference answer. Additionally, the generated answer fails to mention the specific mechanism (resetting to the phone number digits) described in the reference.",1.0,YES,1.0,YES,llm_generation_problem,"Correct evidence reached the LLM, but answer quality was poor. Improve answer prompt.",3.2794
account_password,"If a reader uses the ""My Library"" mobile app only and updates the app on 7 June 2022, do they need to change the password previously saved in their mobile device?","No, they can continue to use the passwords previously saved in their mobile devices without changing them.","No, if readers handle account matters via the ""My Library"" mobile app only, they will just need to update the app from 7 June 2022 and can continue to use the passwords previously saved in their mobile devices without changing them.",fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c5:40513bbf7bf3f8a4,HKPL FAQ,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c5:ea35ce4f9d5d5472,True,True,1500,51,1551,40,2805,1393,4396,False,5.0,"The generated answer is fully relevant and correct. It accurately confirms that no password change is needed when updating the app on the specified date, aligning perfectly with the reference answer while providing a complete sentence that addresses all parts of the user's query.",1.0,YES,1.0,YES,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",2.5563
